review_id,repo,filename,stratum,secret_names,sink_families,embedded_languages,local_path,snippet_file,annotator1_label,annotator1_source,annotator1_sink,annotator1_note,annotator2_label,annotator2_source,annotator2_sink,annotator2_note,final_label,adjudication_note
A0289,cqfn/aibolit,e2e-release.yml,S3_sink_only,,http_cli,bash,data/raw/cqfn__aibolit__e2e-release.yml,data/review_snippets/A0289.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0290,Surfboardv2ray/Proxy-sorter,sorter.yml,S1_secret_and_sink,GET_IPGEO|VLESS_URL|VMESS_URL,http_cli,bash|python,data/raw/Surfboardv2ray__Proxy-sorter__sorter.yml,data/review_snippets/A0290.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U1] src=GET_IPGEO@78, VMESS_URL@56, VLESS_URL@57 | path=secrets.GET_IPGEO@78 -> env cua step@77-78 -> python python/sorter.py@79 | sink=khong xac dinh duoc | why=noi dung python/sorter.py khong co trong Dataset A; VMESS_URL/VLESS_URL@56-57 chi la dia chi dich cua curl@60-61 (N5) | basis=arbiter:nhi | rev=v1.0"
A0291,Layr-Labs/d-inference,register-model.yml,S1_secret_and_sink,MODEL_REGISTRY_PUBLISHING_KEY,http_cli,bash,data/raw/Layr-Labs__d-inference__register-model.yml,data/review_snippets/A0291.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,[U3] src=MODEL_REGISTRY_PUBLISHING_KEY@157 | path=secrets.MODEL_REGISTRY_PUBLISHING_KEY@157 -> env@157 -> header Authorization Bearer@161 | sink=curl@160 -> ${COORDINATOR_URL%/}/v1/admin/models/register ; COORDINATOR_URL = inputs.coordinator_url@156 la gia tri runtime | why=dich den lay tu workflow input nen khong giai duoc tinh | basis=arbiter:nhi | rev=v1.0
A0292,pvliesdonk/markdown-vault-mcp,claude.yml,S1_secret_and_sink,CLAUDE_CODE_OAUTH_TOKEN,http_cli,bash,data/raw/pvliesdonk__markdown-vault-mcp__claude.yml,data/review_snippets/A0292.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0293,msojocs/wx-compiler,release.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash|javascript,data/raw/msojocs__wx-compiler__release.yml,data/review_snippets/A0293.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0294,inflexa-ai/inflexa,package-store-build.yml,S1_secret_and_sink,GITHUB_TOKEN|TAP_APP_PRIVATE_KEY,http_cli,bash|python,data/raw/inflexa-ai__inflexa__package-store-build.yml,data/review_snippets/A0294.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0295,FrankChen021/bithon,build-docker-server.yml,S2_secret_only,DOCKER_ACCESS_CODE,,bash,data/raw/FrankChen021__bithon__build-docker-server.yml,data/review_snippets/A0295.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0296,xberg-io/liter-llm,publish-docker.yaml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash,data/raw/xberg-io__liter-llm__publish-docker.yaml,data/review_snippets/A0296.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N3] src=GITHUB_TOKEN@106 | path=secrets.GITHUB_TOKEN@106 -> with.password cua docker/login-action@102 | sink=ghcr.io@104, image ghcr.io/xberg-io/liter-llm@160-161 (sink loai tru muc 2.2) | why=secret duy nhat trong file chi dung dang nhap GHCR cua chinh to chuc; curl@126,135 chi GET localhost:4000/health khong mang secret; xberg-io/actions/check-docker-image-size@177 chi nhan ten image lam tham so, khong co secret | basis=arbiter:nhi | rev=v1.0"
A0297,openclaw/openclaw-rtt,codeql.yml,S4_neither,,,,data/raw/openclaw__openclaw-rtt__codeql.yml,data/review_snippets/A0297.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0298,AndreasAugustin/actions-template-sync,release_test_docker_images.yml,S1_secret_and_sink,DOCKERHUB_TOKEN|DOCKERHUB_USERNAME|GITHUB_TOKEN,http_cli,bash,data/raw/AndreasAugustin__actions-template-sync__release_test_docker_images.yml,data/review_snippets/A0298.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0299,ahtavarasmus/lightfriend,external-watchdog.yml,S1_secret_and_sink,LIGHTFRIEND_URL|MAINTENANCE_SECRET|NOTIFY_SERVER_TOKEN|NOTIFY_SERVER_URL,http_cli,bash,data/raw/ahtavarasmus__lightfriend__external-watchdog.yml,data/review_snippets/A0299.txt,EXFIL,NOTIFY_SERVER_TOKEN,NOTIFY_SERVER_URL,NOTIFY_SERVER_TOKEN is sent as Authorization Bearer to curl POST at NOTIFY_SERVER_URL,EXFIL,NOTIFY_SERVER_TOKEN,NOTIFY_SERVER_URL,NOTIFY_SERVER_TOKEN is sent as Authorization Bearer to curl POST at NOTIFY_SERVER_URL,UNCLEAR,"[U5] src=LIGHTFRIEND_URL@25, NOTIFY_SERVER_TOKEN@28 | path=secrets.LIGHTFRIEND_URL@25 -> env SITE_URL@25 -> $SITE_URL@32 -> BODY@116 -> send_alert arg2@118 -> local body@38 -> jq --arg body@53 -> JSON payload@55 -> --data cua curl@50 | sink=curl@46 -> ${NOTIFY_SERVER_URL%/}/alert ; NOTIFY_SERVER_URL la secrets@27 nen khong giai duoc tinh | why=gia tri secret LIGHTFRIEND_URL nam trong body gui di nen du G1+G2; khong xac dinh duoc endpoint NOTIFY_SERVER_URL la ha tang chinh chu hay ben thu ba nen khong chot duoc E4 hay N4; MAINTENANCE_SECRET@26 -> header@76 chi xac thuc voi SITE_URL cua ho (N4); NOTIFY_SERVER_TOKEN@28 o header Authorization@47 la xac thuc khong phai du lieu | basis=arbiter:nhi | rev=v1.0"
A0300,polarsource/polar,e2e_flakiness_analysis.yaml,S1_secret_and_sink,ANTHROPIC_API_KEY|AWS_REGION|AWS_ROLE_ARN|E2E_SLACK_BOT_TOKEN|E2E_SLACK_CHANNEL_ID|GITHUB_TOKEN|POLAR_TAILSCALE_OAUTH_CLIENT_ID|POLAR_TAILSCALE_OAUTH_SECRET,http_cli,bash,data/raw/polarsource__polar__e2e_flakiness_analysis.yaml,data/review_snippets/A0300.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
